role	word	 frq
OTH	vleugeltje	3
TRG	gak	8
OTH	trombone	1
OTH	tuba	4
TRG	dirigent	2
OTH	hapten	1
OTH	geschreeuwd	1
OTH	bouwseltje	1
OTH	abstract	2
OTH	gesleten	1
OTH	heg	2
TRG	spul	7
TRG	lukken	3
OTH	demonstratie	1
OTH	puur	7
OTH	verlengsnoer	10
OTH	stopcontact	12
OTH	ongezellig	10
OTH	argument	1
OTH	overtuigt	1
OTH	kaboutertje	9
OTH	kaboutertjes	2
OTH	knipper	3
TRG	Daantje	1
OTH	drein	1
OTH	zinsconstructie	1
OTH	lakentjes	1
OTH	clou	2
OTH	corrigeren	1
OTH	opheeft	1
OTH	slotsom	1
OTH	afgeplakt	1
OTH	getraind	5
OTH	hersens	1
OTH	wederom	1
OTH	autoslaaptrein	1
OTH	standbeeld	4
OTH	ongeordend	1
OTH	controle	6
TRG	knuffelt	1
OTH	stereotiep	1
OTH	aangeleerd	3
OTH	toevalstreffer	2
OTH	opmerkelijk	4
OTH	serveren	2
OTH	luchtweginfecties	1
OTH	opgeblazen	1
TRG	opblaast	1
OTH	roeispanen	3
OTH	peddelen	3
TRG	vaar	24
OTH	hangslot	1
OTH	hozen	1
TRG	roller	1
OTH	zinken	2
OTH	dolfijntje	1
OTH	poedelen	2
TRG	pardoes	2
OTH	trommelvliezen	1
OTH	pelt	1
OTH	schilletjes	21
OTH	bananeschil	1
OTH	paperclips	1
OTH	plekke	2
OTH	pols	2
OTH	transcripties	1
OTH	leveren	3
OTH	vooralsnog	1
OTH	verfrissende	1
OTH	ervaring	8
OTH	klankkleuren	1
OTH	hardrock	2
OTH	voorkeur	8
OTH	agressieve	1
TRG	wennen	1
OTH	woonkamer	4
TRG	woonkamer	1
TRG	gepraat	4
OTH	totebel	1
OTH	klets	5
OTH	zwijgzaam	2
OTH	construeert	1
OTH	vervoegt	1
OTH	evident	1
OTH	gezellige	5
OTH	opstelling	1
OTH	toegeven	2
OTH	zozeer	1
OTH	articulatie	1
OTH	overgekookt	1
OTH	suf	3
OTH	stakker	1
TRG	blieft	1
OTH	is ie	1
OTH	vorderingen	1
OTH	uitgesproken	1
OTH	had ie	2
OTH	verschilt	1
OTH	huurhuis	1
OTH	jaarlijkse	1
OTH	bedrag	2
OTH	procent	7
OTH	sparen	9
OTH	eventuele	1
OTH	vangnetten	1
OTH	maandlasten	3
OTH	opbrengen	3
OTH	gestoffeerd	1
OTH	rangnummer	1
OTH	groenstrook	1
OTH	prettiger	2
OTH	schoolbord	4
TRG	lazen	8
OTH	Jeannet	10
OTH	Alien	12
TRG	Alien	15
TRG	bazen	2
TRG	heet ie	1
OTH	kalfje	9
TRG	Anke	20
OTH	orienteren	1
OTH	bouwputten	1
OTH	ruimtelijk	1
OTH	plattegronden	1
OTH	zit ie	1
OTH	boys	1
OTH	gehavend	2
OTH	voorpoten	1
OTH	gezakte	1
OTH	betrapt	1
OTH	krijgt ie	1
OTH	glijbanen	4
OTH	zat ie	1
OTH	Hanke	5
OTH	staat ie	1
OTH	zandvlakte	1
OTH	zandvlakten	1
TRG	afgesproken	7
OTH	ervaart	1
OTH	telefoongesprek	3
TRG	Jeannet	3
TRG	bie ie	1
TRG	stampen	10
TRG	rage	3
TRG	rink	1
OTH	erlangs	16
TRG	peen	18
OTH	buitenlander	1
OTH	buitenlanders	1
OTH	zorgvuldig	1
OTH	taxfree	1
OTH	bonbons	2
OTH	Venetie	7
TRG	Venetie	2
OTH	tussenlanding	1
OTH	Belgie	9
OTH	stoelgang	1
OTH	bonbon	1
TRG	bonbon	8
OTH	zekerheid	3
OTH	gemeente	3
OTH	stedebouwkundige	1
OTH	gedempt	1
OTH	planner	1
OTH	werkte	3
OTH	uitzendkracht	2
TRG	sappe	3
OTH	spraakwater	1
TRG	Italie	5
OTH	Nederlandse	3
OTH	belastingbetaler	1
OTH	bestuderen	1
OTH	heengaan	1
TRG	dra	2
OTH	komma	2
OTH	snipverkouden	6
OTH	stilzitten	2
OTH	gesteld	1
OTH	vibrafoon	1
TRG	doetje	4
OTH	aanwezigheid	1
OTH	zondagochtend	5
OTH	hypotheekbank	2
OTH	openen	2
OTH	oefening	4
OTH	formulering	1
OTH	gehonoreerd	1
OTH	korter	7
OTH	opvegen	7
OTH	cliche	1
OTH	nasi	1
OTH	peentje	8
TRG	stoten	9
OTH	degene	3
OTH	voorbereidingen	2
OTH	getroffen	2
OTH	club	2
OTH	Anela	1
OTH	lidmaatschap	1
OTH	tientjes	1
OTH	studiedagen	1
OTH	lezingen	1
OTH	Dick	3
OTH	ontwikkelingen	1
OTH	ouderavond	2
OTH	verzet	2
OTH	verschoond	3
OTH	conflicten	1
OTH	rommelige	1
OTH	leiders	3
OTH	zoal	2
OTH	positieve	1
OTH	stemmingmakerij	1
OTH	tegendeel	3
OTH	kraakten	1
OTH	verzwarende	1
OTH	arbeidsomstandigheden	1
OTH	pennendoos	2
TRG	pennendoos	2
OTH	kul	2
OTH	Anke	2
OTH	mishandeld	1
OTH	gezelligheidsmensen	1
OTH	aangerukt	1
OTH	bukt	5
TRG	welnee	1
TRG	Hanke	7
OTH	talen	1
OTH	truttig	1
OTH	educatieve	1
OTH	stuitligging	1
OTH	kamikaze	2
OTH	doorkijken	1
OTH	inklimmen	3
OTH	lenig	1
OTH	wandelingetje	2
OTH	begraven	1
OTH	zoete	11
OTH	sabbelen	8
OTH	verstandskiezen	1
TRG	portemonnaie	19
TRG	loeien	1
OTH	fasen	1
OTH	voordien	1
OTH	fanatiek	2
OTH	slurpen	3
OTH	etiketten	1
TRG	joker	1
OTH	kaplaarzen	2
TRG	reeg	1
TRG	trekjes	1
OTH	overlijdensberichten	1
OTH	doorgeven	2
OTH	las	8
OTH	documentaire	1
OTH	mijnwerkers	2
OTH	silicose	2
OTH	overbuurman	2
OTH	longarts	1
OTH	astma	1
OTH	piepende	2
OTH	schamen	2
OTH	doorgepraat	1
OTH	uitkijkt	1
OTH	gesprekje	5
OTH	opgeroepen	1
OTH	beantwoord	1
OTH	sterker	5
OTH	ingrijpen	1
OTH	dreigt	3
OTH	besturen	9
OTH	situaties	4
OTH	gedraagt	2
OTH	voorbeeldig	1
OTH	instantie	3
TRG	dronken	2
TRG	opgedronken	8
OTH	oververmoeidheid	2
OTH	ongewenst	1
OTH	gedrag	3
OTH	naweeen	1
OTH	uitrukt	1
OTH	mishandelen	1
OTH	knoeiboel	4
OTH	knoeit	13
TRG	klepeltje	25
OTH	bende	6
OTH	participerende	1
OTH	observatie	1
OTH	duiven	12
OTH	duiventil	4
OTH	ondernemen	2
OTH	uitnodiging	4
OTH	Leentje	9
OTH	verkleden	13
TRG	Leentje	6
TRG	gebakje	2
TRG	bakjes	4
OTH	perspectief	1
OTH	Franse	2
TRG	paarse	12
OTH	matje	34
TRG	speculaas	2
OTH	Antwerpen	2
OTH	leidde	1
OTH	onvermijdelijk	1
OTH	kasteeltje	1
OTH	ruimtevrees	1
OTH	ingericht	3
OTH	bevrijdend	1
OTH	zelfstandige	1
OTH	chocolaatje	10
TRG	chocolaatje	29
OTH	onafscheidelijk	2
OTH	gelegenheid	6
OTH	armoede	1
OTH	geaccidenteerd	1
OTH	klepeltje	3
OTH	speelkameraadje	1
OTH	vakantiekamp	1
OTH	afstruinen	1
OTH	Albert	24
OTH	creditcard	1
OTH	scharrelen	1
OTH	pegels	1
OTH	Boudewijn	33
OTH	bestudeerd	1
OTH	talige	1
OTH	muntjes	3
OTH	Waals	1
OTH	modernste	1
OTH	slepen	5
OTH	besef	2
OTH	toegesproken	1
TRG	slaapkamers	2
OTH	bederven	1
OTH	bonkte	1
OTH	kostte	5
OTH	gebonk	1
TRG	klepel	5
OTH	schimmel	3
OTH	afgebeten	1
OTH	leegdronk	1
OTH	neerzet	3
OTH	profiteert	2
OTH	voorlezer	2
TRG	hemel	11
TRG	aandachtig	2
TRG	heem	1
TRG	draagbaar	5
OTH	draagbaar	1
OTH	takken	16
OTH	brandweerwagen	5
OTH	geschikt	6
OTH	benoemen	3
OTH	teksten	1
OTH	elastiekje	28
OTH	propjes	1
OTH	loeren	3
OTH	suikerklontje	11
TRG	suikerklontje	13
TRG	koffiemelk	5
OTH	koffiemelk	2
OTH	koffiekopje	2
OTH	trutten	1
OTH	uitgetrokken	6
OTH	doorweekt	2
OTH	periodieke	1
OTH	keuring	2
OTH	deelgenomen	1
OTH	handicap	3
OTH	fouten	2
OTH	schreef	1
OTH	steno	1
OTH	maling	15
OTH	ijselijke	1
OTH	gil	3
OTH	meteropnemer	2
OTH	meteropnemers	1
OTH	meterstand	1
TRG	gebruik	3
OTH	elastiekjes	1
OTH	pyjamabroek	2
TRG	glad	9
TRG	Saartje	19
OTH	Saartje	44
OTH	lantaarntje	1
OTH	transcriberen	3
TRG	soepje	11
TRG	var	1
OTH	uitdrukkingen	2
OTH	wegkom	1
OTH	infinitieven	1
TRG	buren	18
OTH	meeuw	10
TRG	brom	24
OTH	bips	16
OTH	gedraaid	11
OTH	erdoorheen	1
OTH	komst	2
OTH	aangekondigd	2
OTH	onrustige	2
OTH	langskomen	4
TRG	blije	1
OTH	weggingen	2
OTH	zeeleeuwen	11
OTH	smikkel	4
OTH	lippenstiften	1
OTH	kannen	2
TRG	afruilen	2
OTH	uitscheuren	4
TRG	hangerig	1
OTH	afruilen	1
OTH	afscheuren	7
OTH	begane	1
OTH	bovenhuis	2
OTH	duurde	4
OTH	akte	2
OTH	gepasseerd	1
OTH	rente	3
OTH	hypotheek	1
OTH	depot	4
TRG	agenda	8
OTH	duizenden	1
OTH	troepjes	11
OTH	aantrekkingskracht	1
TRG	spulletjes	28
OTH	geerfd	1
OTH	neefje	8
TRG	polshorloge	2
OTH	honderden	1
OTH	aangeraakt	1
OTH	speelfilms	1
OTH	Raymond	1
OTH	Winnie	9
OTH	herkende	2
OTH	ingewikkelde	3
OTH	zoetekauw	2
OTH	lijdensweg	1
OTH	behalen	1
OTH	afgesloten	1
OTH	daarlangs	3
OTH	bijhoudt	1
OTH	rijexamen	1
OTH	rotten	1
OTH	lessen	3
OTH	vaardigheden	1
OTH	peuter	2
OTH	mode	2
OTH	spijkers	6
OTH	gestippelde	1
OTH	enzovoort	1
OTH	ti	5
OTH	tempel	4
TRG	peg	4
TRG	pech	1
OTH	stilstond	1
OTH	inslaan	1
OTH	weerom	1
OTH	stuit	2
TRG	gevulde	8
TRG	Ron	2
OTH	Ron	1
OTH	nichtjes	2
OTH	twaalfde	4
TRG	pier	5
OTH	stoeien	9
OTH	algemene	1
OTH	Fish	1
OTH	Wanda	1
OTH	James	1
OTH	persiflage	1
OTH	vlokjes	13
OTH	aanleiding	3
OTH	koektrommels	1
OTH	blocnotes	1
TRG	vrieskist	7
OTH	vrieskist	1
OTH	Schotse	1
OTH	beige	2
OTH	analyse	1
OTH	bereikbaar	1
OTH	miauwen	4
OTH	blader	1
OTH	verschillen	1
OTH	structureel	1
OTH	bibberig	1
OTH	pest	4
OTH	halfuurtje	1
OTH	aangepast	1
OTH	aanlokkelijk	1
OTH	wegblijft	1
OTH	momenten	6
OTH	voorbaat	1
OTH	indekken	1
OTH	schadevergoeding	1
TRG	klontje	3
OTH	nageltje	3
OTH	rijinstructeur	1
OTH	ingenomen	1
TRG	schoongemaakt	5
OTH	afgestoft	3
TRG	Brent	3
OTH	Brent	1
OTH	Mark	11
TRG	Antoinet	4
OTH	Antoinet	3
TRG	Mirjam	26
OTH	Mirjam	51
OTH	René	1
TRG	Elias	3
OTH	Elias	2
TRG	Jesse	4
OTH	Jesse	3
OTH	gemengde	1
OTH	gevoelens	1
OTH	aanvragen	2
OTH	directrice	1
OTH	doel	1
OTH	kwantitatieve	1
OTH	wettelijk	1
OTH	creches	3
OTH	investeren	2
OTH	materialen	2
OTH	verbouwingen	1
OTH	gammele	1
TRG	Guus	4
OTH	Guus	36
OTH	Jaap	11
TRG	Kelly	6
OTH	Kelly	7
OTH	Jim	2
OTH	Li	3
OTH	Tarek	5
TRG	Tarek	6
OTH	Elsa	14
TRG	Elsa	5
OTH	ordinair	1
OTH	knaagt	1
OTH	afgepeigerd	1
OTH	uitschrijf	2
OTH	afhangt	1
OTH	bijgeschoold	1
OTH	taalkundig	1
OTH	spellen	1
OTH	uitgerekt	1
OTH	smak	4
OTH	vrijdagmiddag	4
OTH	continuiteit	1
OTH	geobserveerd	1
OTH	observeren	1
OTH	onszelf	3
OTH	groenteman	5
OTH	Hein	310
OTH	kapje	3
OTH	route	2
OTH	aanpassen	1
OTH	vruchtenlimonade	3
OTH	rottig	1
OTH	ingeschakeld	1
OTH	tussenhandelaars	1
OTH	noten	4
TRG	kauwen	7
OTH	timmerman	12
TRG	timmerman	12
TRG	Rene	5
OTH	Olympus	1
OTH	neigingen	1
OTH	weggegeven	1
OTH	eigenlijke	3
OTH	geflitst	1
OTH	pindaatje	1
TRG	pindaatje	4
OTH	reflecteren	1
OTH	telefoto	1
OTH	geschoren	4
OTH	flitst	1
OTH	klepperen	12
TRG	klepperen	1
OTH	artistieke	2
OTH	coordinator	1
TRG	geschoren	3
OTH	suikerzakje	6
OTH	mascara	4
OTH	vermoeid	1
OTH	uitvogelen	1
OTH	zoeker	1
OTH	aanstaande	1
OTH	instaan	1
TRG	Aline	1
OTH	Aline	1
OTH	tegengekomen	2
OTH	terugkomend	1
OTH	pils	4
TRG	Annie	14
OTH	uitdrukking	2
TRG	kerseboom	8
OTH	kerseboom	4
TRG	schommels	5
OTH	schommels	3
OTH	sprekend	3
OTH	pep	10
TRG	schooier	1
OTH	beo	4
TRG	beo	1
OTH	kerstbrood	3
OTH	paasbrood	4
TRG	kerstbrood	1
TRG	paasbrood	2
OTH	koortsig	3
TRG	suikertje	4
OTH	suikertje	2
OTH	resterend	1
OTH	sessies	1
OTH	gebonden	2
OTH	uitgespuugd	11
OTH	inhoud	3
OTH	bloeden	2
OTH	kwartjes	3
OTH	blokkeert	1
OTH	meertje	3
TRG	spijkertje	11
OTH	verheugen	2
OTH	opdrogen	5
OTH	ingereden	1
OTH	instructiebad	1
TRG	duikplank	42
OTH	struikelt	5
OTH	gemengd	1
OTH	ouderen	1
OTH	jongeren	1
OTH	springplank	5
OTH	opbouwen	4
OTH	kereltje	5
OTH	inhebt	1
OTH	boerin	21
OTH	Maastricht	3
OTH	symposium	2
OTH	verslag	1
OTH	kennis	1
OTH	tijdschriften	4
OTH	uitgenodigd	3
OTH	lustrum	1
OTH	Lambert	1
OTH	marketing	1
OTH	vatten	1
OTH	geschrobd	1
OTH	aanschuiven	7
TRG	Texel	4
OTH	Texel	8
OTH	hoefden	1
OTH	stadsmens	2
OTH	opzettelijk	1
OTH	uitgezet	6
OTH	gekampeerd	2
OTH	daarvandaan	1
OTH	vakantiehuisje	4
OTH	grootouders	2
TRG	Appie	17
OTH	vroegen	6
OTH	dropjes	11
OTH	sloopbedrijf	1
TRG	toestand	2
OTH	razendsnel	3
OTH	uitrijden	2
TRG	strak	10
OTH	afkan	1
TRG	schroefjes	6
TRG	schaften	3
OTH	meelopen	1
TRG	imperatief	53
OTH	bespreken	2
TRG	inzetten	21
TRG	uitgezet	1
TRG	tijdje	14
TRG	Audrey	3
OTH	Audrey	3
TRG	duinen	2
TRG	manier	4
TRG	borsten	2
OTH	macaroni	42
TRG	professor	12
TRG	Einstein	6
OTH	inspelen	1
OTH	pantoffeltjes	6
OTH	groentewinkel	4
OTH	borsten	1
OTH	diezelfde	2
OTH	langgerekt	1
OTH	relativiteitstheorie	2
TRG	stukgemaakt	4
OTH	vertaald	3
TRG	ouwe	15
TRG	Stein	1
OTH	ansichtkaart	1
OTH	moederdag	4
TRG	moeders	3
TRG	frikadellen	3
OTH	frikadellen	1
OTH	frikadel	5
TRG	moederdag	1
TRG	pilletjes	3
OTH	verdrogen	1
OTH	leegzuigen	1
TRG	riool	2
OTH	zuivering	1
OTH	buis	6
OTH	putten	4
OTH	alliteratie	3
OTH	intellectueel	1
TRG	voorgezet	1
OTH	ertussenin	1
OTH	risico	2
TRG	typemachine	2
OTH	microfoontjes	1
OTH	boerinnen	1
OTH	smal	5
OTH	benzinestation	3
OTH	tankstation	3
OTH	stilstaat	2
OTH	doortrekken	13
TRG	husselen	1
TRG	terugleggen	2
TRG	ruim	3
OTH	geblesseerd	1
TRG	weekend	6
TRG	Limburg	1
OTH	geintje	4
TRG	geintje	3
TRG	seintje	1
OTH	schepjes	11
TRG	zware	6
TRG	leegmaken	2
OTH	leegmaken	3
OTH	verkoper	2
OTH	Ludo	3
TRG	Ludo	10
TRG	prullenbak	22
OTH	uitgeblust	1
OTH	zeerovers	4
OTH	vrachtwagens	9
TRG	draken	1
TRG	oehoe	13
OTH	waardeloos	1
TRG	aangestoten	1
TRG	zwak	1
OTH	rechter	4
OTH	vierkanten	4
TRG	bemoeien	5
TRG	moeien	1
TRG	steviger	3
OTH	overdrijft	1
OTH	vernielt	2
TRG	aardige	2
OTH	ingegooid	2
OTH	kladderen	1
OTH	viltstiften	3
OTH	zonnebloem	9
OTH	toetertje	5
TRG	buit	2
OTH	rozen	7
OTH	pioenrozen	2
TRG	spijk	2
OTH	spijk	1
TRG	heenrijden	1
OTH	heenrijden	2
OTH	paaltje	3
OTH	nood	2
OTH	verkeert	1
OTH	wadden	1
OTH	hijst	3
TRG	koppeltje	1
OTH	achterbak	5
OTH	bijzetten	2
OTH	wikt	1
OTH	sportief	1
OTH	zeilen	10
OTH	onmiddellijk	4
OTH	overreden	5
OTH	Jakob	14
TRG	kaarsen	4
OTH	denneboom	10
OTH	wonderschoon	1
TRG	gewast	2
OTH	intermezzo	1
TRG	kussentje	2
TRG	palen	16
TRG	rolletjes	1
OTH	lulletjes	1
TRG	stippeltjes	10
TRG	blaasje	3
OTH	blaasje	2
TRG	toetertje	1
OTH	hefschroeven	6
TRG	hefschroeven	4
OTH	hefschroef	2
TRG	hefschroef	1
TRG	vleugeltje	2
OTH	knallen	3
TRG	druppel	5
TRG	zeeleeuwen	2
OTH	gorilla	3
OTH	assortiment	1
OTH	palen	3
TRG	speelgoedwinkel	6
OTH	speelgoedwinkel	9
TRG	heien	7
OTH	heien	9
OTH	vermijden	1
OTH	stuurtje	7
TRG	stuurt	3
OTH	vrachtautootje	1
OTH	oplegger	14
TRG	rest	12
OTH	aanhanger	1
OTH	achtervoegsel	1
OTH	overrijden	4
OTH	achterbank	2
OTH	sloopauto	1
TRG	sloopauto	1
TRG	pauze	7
OTH	volgehouden	3
OTH	mise	4
OTH	Droste	5
OTH	volksmond	1
OTH	term	1
OTH	Fransen	3
OTH	nachecken	1
TRG	kruimeltjes	3
OTH	gezogen	7
TRG	vraagde	3
OTH	glanst	1
OTH	motorkap	1
OTH	gladde	3
OTH	stoelpoot	2
TRG	stoelpoot	5
OTH	heengereden	2
TRG	zijkant	8
OTH	heuvel	11
TRG	zwaantje	6
TRG	kwaken	1
OTH	mesje	10
TRG	gerepareerd	40
OTH	opgerold	2
OTH	ingemaakt	1
OTH	handremmen	1
OTH	kleven	3
OTH	gaspedaal	1
OTH	krokodilletje	1
OTH	havik	1
OTH	kantelt	1
TRG	aangezwommen	1
OTH	priegelen	1
TRG	tafeltjes	1
OTH	jokt	4
TRG	jokt	2
TRG	bedoelt	4
TRG	deurtjes	20
TRG	tingelen	5
TRG	tink	5
TRG	voortbrengen	5
TRG	tinken	1
OTH	tinken	2
OTH	tink	2
TRG	aanschuiven	1
OTH	rex	1
OTH	onverwoestbaar	2
TRG	torentje	12
OTH	wesp	55
OTH	stofje	9
TRG	blikje	1
TRG	Thomas	141
OTH	Thomas	886
TRG	bromvlieg	1
OTH	bromvlieg	2
TRG	trapauto	14
OTH	handrem	3
TRG	geharkt	1
OTH	geharkt	2
OTH	aangeharkt	1
OTH	buitenkind	1
OTH	frisse	6
OTH	laadbak	12
OTH	wagens	3
TRG	gestuurd	2
OTH	gestuurd	3
OTH	hotel	32
OTH	harmonie	1
OTH	schutterij	1
OTH	mochten	14
OTH	kleinkinderen	2
OTH	marcheren	2
OTH	stoet	2
OTH	geensceneerd	1
TRG	wasten	1
OTH	gemarcheerd	3
OTH	trom	9
OTH	serenades	1
OTH	koffietafel	2
OTH	zangkoor	1
OTH	katholieken	1
OTH	gereformeerden	1
OTH	doorgeschoten	1
OTH	driehonderd	1
OTH	intieme	1
TRG	uitdraaien	2
TRG	hups	7
TRG	trom	11
TRG	uitstuur	1
OTH	oppervlakte	1
OTH	kleefde	1
OTH	patronen	6
OTH	winkelcentrum	1
OTH	minstens	4
OTH	racewagen	2
TRG	stamp	1
OTH	stamp	2
OTH	omzeilen	1
OTH	testosteron	1
OTH	omkeert	2
OTH	baart	1
OTH	voorraad	3
TRG	heier	1
OTH	tekenfilms	2
OTH	haai	33
TRG	uitgestorven	1
TRG	Debbie	1
TRG	belezen	1
OTH	belezen	1
OTH	boetseerklei	1
OTH	Enschede	1
OTH	Holland	5
TRG	bezien	2
TRG	zinnen	1
OTH	pinda	2
TRG	paus	1
TRG	sproei	6
OTH	sliepen	11
TRG	Antoinette	3
OTH	Antoinette	4
OTH	hartig	1
OTH	overblijven	4
OTH	inkomt	1
TRG	spuug	5
OTH	opblaast	2
OTH	donkerblauw	13
OTH	pompoen	1
TRG	aten	1
OTH	tjeempie	1
OTH	smeerpoets	2
OTH	molletjes	1
OTH	mollen	3
OTH	brilletjes	1
OTH	tunnels	5
OTH	malen	2
OTH	zelfdenkende	1
OTH	statisch	1
OTH	touwtjes	11
OTH	hoelang	2
OTH	bies	1
TRG	mesje	11
TRG	bezeerd	2
OTH	wipneus	1
OTH	kabaal	4
TRG	kietelt	7
TRG	Rosie	5
OTH	Rosie	3
OTH	flapper	2
OTH	tamboerijnen	2
OTH	kreet	1
OTH	lassen	1
OTH	pruttelen	1
TRG	snipverkouden	3
TRG	snip	8
OTH	snip	2
TRG	weggebracht	4
OTH	Russische	1
OTH	huwelijks	1
TRG	kenden	1
OTH	kenden	1
TRG	verrassing	4
TRG	verrassingen	1
OTH	verrassingen	1
TRG	relativum	5
TRG	weggelaten	6
TRG	nomen	2
OTH	afgekoeld	6
OTH	kanjer	1
OTH	krullebol	2
TRG	krulletjes	3
OTH	oogleden	1
OTH	wimpers	4
TRG	patatje	134
OTH	patatje	1
OTH	gekruld	1
OTH	rooier	1
OTH	opdrinkt	3
TRG	kabaal	3
OTH	ingebeeld	1
OTH	bovendien	10
OTH	voorgenomen	4
OTH	universiteit	2
OTH	nieuwbouw	1
OTH	omslachtig	1
OTH	jaartje	2
OTH	parketvloeren	1
TRG	eenzelfde	2
TRG	pindaatjes	3
OTH	pindaatjes	8
TRG	verhuizen	1
TRG	muziekinstrumenten	1
OTH	muziekinstrumenten	4
OTH	ribbetjes	1
OTH	trommelaar	1
OTH	terugspoelen	6
TRG	waarschijnlijk	3
OTH	onverstaanbare	1
TRG	straatveger	5
OTH	straatveger	4
OTH	goot	6
TRG	boden	2
OTH	bode	1
OTH	stikt	8
OTH	losgelaten	2
TRG	pul	1
TRG	piel	2
OTH	piel	1
OTH	bamboe	2
TRG	kunst	3
OTH	onderbreken	2
TRG	engerd	1
OTH	nare	3
OTH	spinnen	9
TRG	fond	1
TRG	wond	1
OTH	verdedigen	1
OTH	fokken	1
TRG	thuiskomen	1
OTH	randjes	13
OTH	perk	1
TRG	Hai	1
TRG	maaien	6
OTH	Hai	2
OTH	tulband	1
OTH	negatief	1
OTH	uitvergroten	1
OTH	Nienke	169
TRG	Nienke	2
OTH	grasmaaier	8
TRG	harken	6
OTH	boerenzoon	1
TRG	opstijgen	7
TRG	gelanden	1
TRG	knipper	1
OTH	gebruikelijk	1
OTH	dempers	1
OTH	duikbril	1
OTH	inkijken	2
OTH	racket	4
TRG	kringetje	4
OTH	zandhapper	1
OTH	zandauto	3
OTH	bloemencorso	1
OTH	toeters	3
TRG	tovenaars	2
OTH	heksen	6
OTH	weggejaagd	5
OTH	verstoor	1
OTH	reageerden	1
TRG	gelukte	1
TRG	krik	3
OTH	krik	2
OTH	hersenvliesontsteking	2
OTH	richtlijn	1
OTH	enten	1
OTH	hersenvlies	1
OTH	ontsteking	1
OTH	onbestemde	1
OTH	creaturen	1
TRG	krabt	6
TRG	kriebel	2
OTH	teckel	1
OTH	afsnijden	2
TRG	scherp	2
OTH	plakjes	1
TRG	leverworst	1
OTH	leverworst	1
OTH	terugleg	1
OTH	gebruiksaanwijzing	3
OTH	prehistorisch	1
OTH	achterpoten	6
OTH	gifangel	1
TRG	meervoud	4
OTH	rozijntje	24
OTH	bestrijden	1
OTH	wespen	1
OTH	pepernoot	12
TRG	klont	1
TRG	pepernoot	6
TRG	Brend	6
OTH	Brand	1
OTH	Brend	4
TRG	politieman	4
OTH	gebrand	7
OTH	tuintje	3
OTH	klontjes	6
OTH	hulpje	2
OTH	bevalt	4
OTH	verzuip	1
OTH	identiteitsplaatje	1
OTH	kleuterperiode	1
TRG	indoet	1
OTH	losgekregen	1
OTH	tocht	4
OTH	autobanden	2
OTH	intocht	1
OTH	haven	4
OTH	officie	1
OTH	wisselt	6
TRG	Meta	1
OTH	Meta	1
OTH	essentieel	2
TRG	gefietst	3
OTH	snapte	4
OTH	overkomen	2
OTH	hobbelt	4
TRG	uitlaat	13
OTH	tapijt	7
TRG	tapijtwinkel	7
OTH	bovenlijf	1
OTH	gebogen	1
OTH	omviel	1
OTH	langskwam	1
TRG	poen	3
OTH	poen	1
TRG	poer	1
OTH	poer	2
TRG	gepompt	1
OTH	gepompt	1
OTH	tableau	2
OTH	trapeze	2
OTH	notitieboekjes	2
OTH	chocoladeletters	2
OTH	chocoladeletter	1
OTH	datgene	1
TRG	afspoelen	4
TRG	badzeep	1
OTH	stempeltje	5
OTH	lijst	2
OTH	stress	3
OTH	veroorzakers	1
TRG	november	5
TRG	klaarmaakt	9
OTH	klaarmaakt	1
TRG	ingooien	2
TRG	roer	4
OTH	adressen	1
OTH	opgenoemd	2
TRG	racewagen	6
OTH	Celeste	1
OTH	sjok	2
OTH	aandeden	1
OTH	drupje	3
OTH	koffieroom	1
OTH	banketstaaf	4
TRG	klanknabootsend	14
TRG	banketstaaf	7
OTH	geschminkt	3
OTH	glimmende	13
OTH	zonnetjes	8
TRG	gelijkt	1
TRG	Adriaan	7
OTH	clowns	15
TRG	gebakt	1
OTH	helmen	3
TRG	helmen	5
TRG	Elsje	12
OTH	schenken	13
TRG	kapstok	4
TRG	dodo	28
OTH	tri	1
OTH	Italiaanse	7
OTH	verklaart	2
TRG	uitglijden	6
TRG	uitsteken	5
TRG	gevierd	3
TRG	geschminkt	1
OTH	borstzak	1
OTH	stoomboten	1
OTH	gedemonteerd	1
OTH	excursie	1
OTH	Barcelona	1
OTH	projecten	1
OTH	klikt	1
TRG	Brett	1
OTH	Brett	2
OTH	gestraft	1
OTH	marsepein	9
OTH	zoetigheid	5
TRG	geluidjes	1
OTH	vitrage	1
OTH	asociale	1
OTH	stoepje	7
OTH	voorlichting	1
OTH	inbraak	3
OTH	inbreker	1
OTH	klusjesman	1
OTH	keet	5
OTH	hiertegenover	1
TRG	puk	10
OTH	spatel	1
OTH	gentlemen	1
TRG	spateltje	1
TRG	behang	1
OTH	pluk	2
TRG	Italiaan	5
OTH	uurtjes	3
OTH	neerviel	1
OTH	kluit	1
OTH	doorzichtige	1
TRG	doorzichtig	10
TRG	bodem	2
TRG	train	1
TRG	mijzelf	2
OTH	afhankelijk	2
OTH	batterij	9
OTH	aanhad	1
OTH	onverteerd	1
OTH	uitkwamen	2
OTH	prikjes	1
OTH	karwei	2
OTH	viltje	4
OTH	uitknipt	1
TRG	aangeknipt	1
OTH	hulst	2
OTH	uitknip	2
TRG	uitgestrooid	1
OTH	beginnetje	7
OTH	goedgekeurd	1
OTH	xylofoon	2
OTH	gelegenheden	1
OTH	quiz	1
