role	word	 frq
TRG	prrrr	1
TRG	sraks	1
OTH	psssss	1
TRG	m'neer	2
OTH	lape	1
OTH	prrrrr	4
TRG	sssss	2
TRG	uis	3
OTH	hocus	7
OTH	pocus	6
OTH	pilatus	5
OTH	doormekaar	1
TRG	geschuld	1
OTH	ee	32
TRG	spercieboon	1
OTH	spercieboon	2
OTH	sperciebonen	1
TRG	aaah	16
OTH	mmmm	72
TRG	opgegeet	1
OTH	superwat	1
OTH	supermuis	1
TRG	stoelper	2
TRG	bandrio	1
OTH	bandio	1
OTH	babymuis	1
OTH	pieppiep	4
TRG	wa's	2
OTH	Spillebeen	5
TRG	peeste	1
TRG	neeneenee	5
OTH	pingpongbal	4
TRG	nei	1
TRG	kwad	1
TRG	totto	1
TRG	totjoe	1
TRG	hieier	2
TRG	miemiemie	1
TRG	moo	23
TRG	deemekijkamie	1
TRG	klekloklo	1
TRG	ig	2
TRG	kame	2
TRG	tale	1
TRG	wi	1
TRG	iauw	8
TRG	ond	1
TRG	hane	1
TRG	hiere	15
TRG	uka	1
TRG	hai	44
OTH	He	3
TRG	kakakakaka	2
TRG	neu	13
OTH	heppie	2
TRG	psss	8
OTH	feven	1
TRG	Bebe	3
OTH	Bebert	1
TRG	hooho	1
TRG	mahm	1
OTH	Rich	6
TRG	titi	1
TRG	uhuhuh	4
OTH	zoefzoef	1
TRG	tututu	9
TRG	tutuut	20
OTH	zitter	1
OTH	Jodokus	1
TRG	poxxx	1
OTH	zoeke	5
OTH	tututuut	3
OTH	Zoef	2
OTH	tutuut	16
OTH	Raaf	9
OTH	iul	1
OTH	tutututuut	5
OTH	Stoffeltje	1
TRG	tututuut	4
OTH	Fabeltjeskrant	1
TRG	oehoeh	4
OTH	jaat	1
OTH	kickboxen	1
TRG	kuk	3
TRG	tutuuut	1
OTH	Mier	1
OTH	ne	273
TRG	helpee	1
TRG	jawah	1
OTH	Bever	13
TRG	tutu	8
TRG	hoo	21
OTH	lachje	1
OTH	tofs	1
TRG	kee	2
OTH	on	279
OTH	oeih	1
OTH	jup	1
TRG	mo	6
TRG	Fia	1
TRG	dinge	10
OTH	dinge	11
TRG	Kokas	1
TRG	Markie	1
OTH	Markie	1
TRG	Fefie	1
TRG	buikie	2
OTH	buikie	1
TRG	ties	8
TRG	Kekkie	1
OTH	Koko	4
TRG	zeikkat	1
OTH	zeikkat	1
TRG	dijja	1
TRG	hukke	1
OTH	dat's	1
OTH	Mouse	31
TRG	oeioeioei	1
OTH	sappie	2
OTH	chocomel	4
TRG	sappie	3
TRG	appesap	5
TRG	appebie	1
TRG	Koko	4
TRG	komme	5
TRG	daaie	3
OTH	ole	11
TRG	manniet	2
TRG	kimmop	4
TRG	koeche	2
TRG	koelkas	1
TRG	Stefie	2
TRG	bengen	2
TRG	Sefie	1
TRG	wieje	1
OTH	hahap	1
OTH	ohohohoh	4
TRG	hamham	1
OTH	hamham	8
TRG	hhhaa	1
TRG	pg	3
TRG	banne	1
TRG	omgo	1
TRG	dahaar	1
TRG	tuperman	1
TRG	Superman	2
OTH	Superman	2
TRG	kijna	1
OTH	Bmw	1
TRG	heppe	3
TRG	klaan	2
TRG	aanne	1
TRG	afgehaal	1
TRG	pank	1
OTH	dopjes	8
TRG	doppie	9
TRG	afehaalt	1
TRG	intappen	1
TRG	tukkie	1
TRG	drekt	1
OTH	racehelm	1
TRG	wroem	1
TRG	eje	1
TRG	agge	2
OTH	poing	64
TRG	waassiebal	1
TRG	voetballe	1
TRG	koho	1
TRG	keertien	1
TRG	kenne	2
TRG	poebe	1
TRG	poeballe	1
TRG	deurhek	1
TRG	wewegen	2
TRG	kggg	9
OTH	scheppie	1
TRG	tare	2
TRG	schaatsdingen	11
TRG	kanedinge	1
TRG	kaardingen	1
TRG	poortrein	1
TRG	assie	1
TRG	tafeldekding	1
TRG	tagen	2
OTH	motorzaag	1
TRG	tage	4
TRG	zage	6
TRG	moch	4
TRG	aftagen	2
TRG	boerderijman	1
TRG	nede	1
OTH	stapeltje	21
TRG	eletiekie	2
TRG	staartje	41
OTH	staartjes	21
TRG	theepotje	3
OTH	theepotje	1
TRG	Muis	9
OTH	Muis	22
TRG	tsss	18
TRG	kijijk	1
TRG	toetoet	36
OTH	Duimelot	3
OTH	Duime	1
TRG	pepe	1
TRG	jaj	4
OTH	toemaar	2
OTH	tggg	1
OTH	doed	1
TRG	issse	1
TRG	hoeste	2
TRG	tennen	1
TRG	tinaro	1
TRG	bla	1
TRG	bo	13
OTH	to	2076
TRG	noemo	1
OTH	Bik	13
TRG	bababa	2
TRG	bababababa	1
TRG	koko	3
TRG	tenne	4
TRG	koit	1
OTH	draaiknop	1
OTH	electricien	2
OTH	hondentaal	1
TRG	lo	8
OTH	hoeps	36
OTH	Bolletje	1
OTH	tv	77
OTH	dedier	1
OTH	Kewier	1
OTH	Dedier	1
TRG	tadi	1
OTH	Kedi	1
OTH	Dedie	1
OTH	Bigfried	1
TRG	boefwoe	1
TRG	awa	2
OTH	Story	3
OTH	liefdesleven	1
OTH	Prive's	1
OTH	zachies	2
OTH	Sesamstraatboek	4
OTH	Koekiemonster	21
TRG	oon	2
OTH	speelgoedmand	2
TRG	kaka	102
TRG	hijkraan	7
TRG	doede	3
TRG	duuge	1
TRG	jeel	1
OTH	drumstokken	1
TRG	drumsokken	2
TRG	dieda	1
OTH	bea	1
OTH	bee	29
TRG	tloon	4
OTH	druktoesten	1
OTH	haal'm	1
TRG	oehoehoe	1
TRG	hoei	7
TRG	hoehoe	6
TRG	flessie	1
TRG	teta	1
TRG	kiekiek	1
TRG	dedich	3
TRG	groterd	1
TRG	varkem	1
TRG	onner	3
OTH	Wiedes	2
TRG	tjip	8
TRG	peyenaise	1
OTH	peynaise	1
OTH	blijve	2
OTH	klimme	5
TRG	rupsie	1
TRG	zwemme	1
TRG	saapt	3
TRG	soopt	1
TRG	jafel	1
OTH	Tomasmie	6
TRG	toete	3
TRG	toeltje	1
OTH	stoelje	1
TRG	deutje	4
TRG	zoeke	8
TRG	tansie	1
TRG	jerke	3
TRG	ite	2
TRG	ansie	1
TRG	werke	1
TRG	euke	2
TRG	afgewoke	2
TRG	eze	5
TRG	jake	3
TRG	teintje	1
TRG	oote	2
TRG	jantauto	2
TRG	annetje	1
OTH	matroosje	2
TRG	isoosje	1
TRG	tototiele	1
TRG	itootaaie	1
OTH	weleens	9
TRG	tote	1
TRG	soeie	1
TRG	ep	1
TRG	tette	1
TRG	issehade	1
TRG	hatel	2
TRG	dadezoke	1
TRG	aat	1
TRG	oet	1
TRG	e'af	1
TRG	itte	1
TRG	lalale	1
TRG	eloulale	1
TRG	jater	4
TRG	emmen	1
TRG	emme	2
TRG	ana	1
TRG	anatoe	1
TRG	ine	2
TRG	gaate	1
TRG	ji	1
TRG	terk	1
TRG	tache	1
TRG	ashoue	1
TRG	vshoue	1
TRG	rolle	8
TRG	solle	1
TRG	Tomasmie	5
TRG	zache	1
TRG	toeke	7
TRG	ese	2
TRG	imme	1
OTH	hardstikke	26
TRG	jawe	1
TRG	sitte	3
TRG	olle	1
TRG	etootjes	1
TRG	tetegen	1
TRG	Tinterjaas	1
OTH	kadeautjes	3
TRG	heelboel	1
TRG	tootjes	2
TRG	Zatte	2
TRG	jag	2
TRG	Tinterklaas	1
OTH	vin'k	3
TRG	sijbaan	1
TRG	jacefiets	1
OTH	schepauto	3
TRG	opheppe	1
TRG	ophale	1
TRG	salle	1
TRG	sashouden	1
TRG	jaat	1
OTH	pierebadje	5
TRG	tadje	1
TRG	jaan	1
TRG	jensen	2
TRG	sote	1
OTH	overend	2
TRG	sijbaantje	1
TRG	sing	4
TRG	sijen	2
TRG	zwemtadje	1
TRG	soorlezen	2
TRG	juis	4
TRG	piepiepiep	4
OTH	piepiepiep	2
TRG	teetje	2
TRG	tielieje	2
TRG	daat	3
TRG	wachte	2
OTH	tjip	1
TRG	zeedad	1
TRG	zedra	1
TRG	zodoen	1
TRG	soenes	1
OTH	schoene	8
TRG	kukuku	2
TRG	Pom	4
TRG	jel	1
OTH	Pom	3
TRG	piepiep	12
OTH	piepiep	5
TRG	jeet	1
TRG	jete	1
TRG	kolijntje	1
TRG	kolijntjes	1
TRG	tlee	4
OTH	vert	1
TRG	jiks	2
TRG	hertje	18
TRG	tant	2
OTH	what	348
OTH	I'd	2
OTH	like	146
OTH	for	54
OTH	next	28
OTH	fifteen	1
OTH	minutes	1
OTH	since	1
OTH	because	19
OTH	I	200
OTH	don't	111
OTH	know	83
OTH	much	3
OTH	about	43
OTH	your	103
OTH	family	3
OTH	and	352
OTH	just	35
OTH	so	525
OTH	can	214
OTH	you	785
OTH	tell	15
OTH	first	9
OTH	off	28
OTH	my	48
OTH	cousin	2
OTH	likes	8
OTH	ride	6
OTH	his	33
OTH	bike	5
OTH	he's	38
OTH	play	127
OTH	now	62
OTH	who's	26
OTH	one	7925
OTH	day	5
OTH	ago	2
OTH	uh	2291
OTH	town	5
OTH	yeah	177
OTH	guys	8
OTH	together	5
OTH	did	39
OTH	it	395
OTH	really	13
OTH	found	1
OTH	our	4
OTH	way	24
OTH	how	65
OTH	get	103
OTH	there	122
OTH	bikes	1
OTH	where	41
OTH	go	120
OTH	looking	3
OTH	around	19
OTH	didn't	12
OTH	you're	34
OTH	kidding	1
OTH	into	8
OTH	see	156
OTH	that	372
OTH	said	7
OTH	shoes	3
OTH	got	38
OTH	trouble	4
OTH	mad	1
OTH	then	28
OTH	going	837
OTH	downtown	2
OTH	huhuh	4
OTH	they	39
OTH	snuck	2
OTH	brother	1
OTH	with	142
OTH	grampa	2
OTH	right	87
OTH	fight	2
OTH	come	55
OTH	it's	93
OTH	fun	7
OTH	fighting	1
OTH	jump	1
OTH	each	2
OTH	another	27
OTH	clothesline	1
OTH	what's	254
OTH	clotheslining	1
OTH	there's	39
OTH	person	18
OTH	here	192
OTH	goes	27
OTH	this	325
OTH	their	5
OTH	knock	2
OTH	them	24
OTH	fall	7
OTH	grandma	1
OTH	grandpa	3
OTH	two	14
OTH	grandpas	1
OTH	both	2
OTH	where'd	1
OTH	has	27
OTH	foot	3
OTH	uhhuh	216
OTH	where's	50
OTH	other	53
OTH	Grants	1
OTH	lives	1
OTH	any	10
OTH	brothers	1
OTH	or	19
OTH	little	59
OTH	um	287
OTH	she	33
OTH	used	7
OTH	but	32
OTH	died	3
OTH	were	4
OTH	playing	10
OTH	threw	1
OTH	flies	2
OTH	flew	2
OTH	dad's	1
OTH	that's	166
OTH	guy	7
OTH	bought	2
OTH	birds	7
OTH	only	4
OTH	bird's	1
OTH	Maxie	2
OTH	well	38
OTH	ones	2
OTH	named	5
OTH	those	41
OTH	Tweetie Pie	1
OTH	good	74
OTH	Tweetie	2
OTH	Loonie Tunes	1
OTH	all	51
OTH	one's	1
OTH	floor	39
OTH	sneak	1
OTH	class	1
OTH	think	61
OTH	never	4
OTH	dogs	17
OTH	wait	14
OTH	chowchow	3
OTH	akita	3
OTH	black	1
OTH	happened	9
OTH	when	13
OTH	old	5
OTH	couldn't	2
OTH	anymore	4
OTH	could	16
OTH	would	19
OTH	kinda	1
OTH	crawled	1
OTH	very	28
OTH	grandpa's	2
OTH	laid	2
OTH	by	11
OTH	friends	6
OTH	fence	2
OTH	him	43
OTH	walks	3
OTH	block	7
OTH	sometimes	3
OTH	make	229
OTH	took	2
OTH	pulled	3
OTH	fell	5
OTH	isn't	13
OTH	pulling	1
OTH	Chino	5
OTH	Chamo	2
OTH	Cheese	3
OTH	three	8
OTH	names	3
OTH	mean	11
OTH	everybody's	1
OTH	times	4
OTH	once	2
OTH	work	2
TRG	the	107
TRG	on	26
TRG	with	58
TRG	blue	6
TRG	will	1
TRG	milk	1
TRG	brown	1
TRG	cow	4
OTH	duck	64
OTH	jack+in+the+box	146
OTH	chair	132
OTH	I'm	32
OTH	staying	1
TRG	little	12
TRG	chair	18
OTH	Lexie	3
OTH	blue	19
OTH	white	6
OTH	sit	79
OTH	some	58
OTH	we'll	18
OTH	book	723
TRG	seatbelt	3
OTH	seatbelt	57
OTH	you'll	2
OTH	need	13
OTH	sure	11
OTH	feel	10
OTH	pads	1
OTH	pandas	2
OTH	handle	157
OTH	monkey	9
OTH	thought	6
OTH	again	20
OTH	remember	12
OTH	weasel	6
OTH	gracious	3
OTH	kitty	19
OTH	car	119
TRG	car	18
OTH	seat	2
OTH	Grammy	1
OTH	young	1
OTH	not	41
OTH	real	9
OTH	mirror	1
TRG	um	1670
OTH	wall	10
OTH	frog	18
TRG	off	4
OTH	oops	4
OTH	lovely	2
OTH	before	6
OTH	football	53
OTH	table	15
OTH	girl	18
OTH	silly	11
OTH	oop	2
OTH	belly	2
OTH	ball	483
OTH	throw	35
OTH	trash	1
OTH	Mommy	65
OTH	boombadaboom	1
OTH	slipped	1
OTH	call	3
OTH	nice	35
OTH	fire	6
OTH	mouth	6
OTH	honey	10
OTH	thank	19
OTH	color	75
OTH	mmhm	16
TRG	poopy	1
OTH	potty	1
OTH	poopy	1
OTH	cord	2
OTH	touch	23
OTH	let's	95
TRG	lion	2
OTH	lion	8
OTH	say	47
OTH	be	52
OTH	tiger	12
OTH	roar	2
OTH	zoo	29
OTH	saw	139
OTH	walked	1
OTH	Daddy	3
OTH	roar roar	1
OTH	wish	1
OTH	knew	3
OTH	size	1
OTH	I'll	14
OTH	seatbelts	13
OTH	comes	8
OTH	through	3
OTH	undo	8
OTH	buckle	17
OTH	press	2
OTH	Newman's	1
OTH	works	2
TRG	come	4
TRG	Mom	7
OTH	something	27
OTH	else	41
OTH	she's	11
OTH	distracted	1
OTH	balls	54
OTH	bouncing	1
OTH	shall	16
OTH	drawer	9
OTH	favorite	3
OTH	bounce	5
OTH	hold	9
OTH	great	4
OTH	under	17
OTH	ruler	8
OTH	tells	1
OTH	tall	1
OTH	thirty	2
OTH	lean	2
OTH	against	1
OTH	peekaboo	72
OTH	please	18
OTH	towel	40
OTH	wear	2
OTH	neck	3
TRG	yeah	167
OTH	played	1
OTH	we're	22
OTH	drawing	301
OTH	CHI	48
OTH	orange	10
OTH	coloring	18
OTH	color's	1
TRG	that	47
OTH	better	12
TRG	this	51
TRG	better	1
TRG	one	1375
OTH	here's	8
OTH	crashed	1
OTH	Mom	3
TRG	tv	46
OTH	tv's	1
OTH	aren't	2
OTH	they'll	1
OTH	noontime	2
OTH	they're	7
OTH	MOT	58
OTH	drew	7
TRG	mmhm	2
TRG	and	22
TRG	Newman	1
OTH	Newman	1
OTH	writing	1
TRG	monkey	7
OTH	wings	1
OTH	flys	1
TRG	again	2
OTH	use	15
OTH	if	32
OTH	though	2
TRG	write	3
OTH	write	5
OTH	read	34
TRG	read	10
TRG	book	62
OTH	short	1
OTH	attention	1
OTH	today	4
OTH	hmm	211
TRG	Mommy	18
OTH	animals	21
OTH	]	100
TRG	animals	7
OTH	Mommy's	15
OTH	can't	16
OTH	glasses	1
OTH	rides	6
OTH	mother's	5
OTH	jumped	1
OTH	mother	21
OTH	possum	1
OTH	carries	3
OTH	babys	6
OTH	shell	3
TRG	bunny	3
OTH	bunny	18
OTH	oink oink	7
TRG	pig	5
OTH	who who	4
OTH	owls	7
TRG	goose	1
OTH	goose	3
OTH	thing	26
TRG	kangaroo	2
OTH	kangaroo	26
OTH	hoppity hoppity hop	1
TRG	kitty	12
TRG	cat	12
OTH	cat	19
OTH	pouch	5
OTH	owl	3
OTH	says	28
TRG	who who	1
OTH	pigs	7
OTH	chickens	1
TRG	cheep cheep	1
OTH	boock boock	1
OTH	cheep cheep	1
TRG	Mommy's	1
TRG	pocketbook	1
OTH	pocketbook	1
OTH	oopsadaisy	8
OTH	moving	1
OTH	forth	9
OTH	dinosaur	2
OTH	yuck	2
OTH	diaper	10
OTH	less	2
TRG	apple	6
TRG	ball	21
OTH	changed	1
OTH	apple	7
OTH	xylophone	1
OTH	opposite	4
OTH	outside	41
OTH	elephant	2
OTH	funny	12
OTH	should	47
OTH	mulberry	2
OTH	bush	3
OTH	try	19
OTH	goodness	1
OTH	clown's	9
OTH	eyes	15
OTH	activity	20
OTH	quick	2
OTH	toy	210
OTH	dance	4
OTH	pretty	47
OTH	being	5
OTH	shy	2
OTH	gotten	3
OTH	strangers	1
OTH	although	1
OTH	gets	5
OTH	situations	1
OTH	toddler	1
OTH	always	3
OTH	hesitant	1
OTH	especially	1
OTH	side	12
OTH	true	2
OTH	CHI's	82
OTH	aah	121
TRG	bahbah	11
TRG	beba	1
OTH	sweetie	2
OTH	toys	38
OTH	morning	5
OTH	bahbah	2
OTH	while	4
OTH	rather	3
OTH	leather	1
OTH	wanted	2
OTH	purse	1
OTH	ew	4
OTH	having	3
OTH	luck	1
TRG	thank	2
TRG	you	29
OTH	welcome	2
OTH	away	23
OTH	MOT's	12
OTH	leave	3
OTH	doesn't	9
OTH	bounces	1
OTH	roll	17
OTH	happens	2
OTH	bring	11
OTH	watch	9
OTH	give	27
OTH	yay	3
OTH	action	12
OTH	hide	5
OTH	something's	2
OTH	making	7
OTH	noise	14
TRG	eye	7
OTH	awoh	4
OTH	contents	24
OTH	gone	8
OTH	climbed	1
OTH	squiggles	3
OTH	why	20
OTH	squiggle	1
OTH	I've	1
OTH	seen	2
OTH	Mama's	1
OTH	caught	2
OTH	actually	2
OTH	maybe	15
OTH	colors	6
TRG	here	22
OTH	us	9
OTH	will	12
TRG	awoh	1
TRG	doggie	4
OTH	doggie	16
TRG	duck	17
OTH	ducks	5
OTH	cow	11
OTH	moo	20
OTH	hee haw hee haw hee haw	1
TRG	hee haw	3
OTH	hee haw hee haw	1
TRG	ay ee	2
OTH	ay ee	1
OTH	hee haw	3
OTH	look+it	1
OTH	ooo	10
OTH	ooo ooo	1
OTH	four	10
OTH	drawers	2
OTH	falling	1
OTH	piggie	1
TRG	apple+juice	1
OTH	nope	3
TRG	go	29
OTH	how's	3
TRG	quack quack	1
OTH	quack quack	2
OTH	duckie	2
OTH	satisfied	1
OTH	until	2
OTH	excited	1
OTH	getting	6
OTH	popped	1
OTH	house	87
OTH	byebye	8
OTH	night+night	1
OTH	anything	9
OTH	sleeping	12
OTH	pops	1
OTH	ahead	6
OTH	afraid	1
OTH	forget	2
OTH	apprehensive	1
OTH	cub	1
TRG	plane	1
OTH	plane	1
OTH	egg	8
TRG	fishie	1
OTH	fishies	1
TRG	gate	1
OTH	gate	4
TRG	what's	9
OTH	ice	1
OTH	cream	1
TRG	hat	10
OTH	hat	20
OTH	meow meow	1
OTH	lamb	2
OTH	eggs	1
OTH	hear	3
OTH	somebody	6
OTH	coming	2
OTH	easy	3
OTH	enough	4
OTH	string	7
OTH	beads	27
OTH	things	13
OTH	boxes	8
OTH	Mama	5
OTH	no+no	3
OTH	she'll	1
OTH	INV	12
OTH	cookie	24
TRG	cookie	11
TRG	mmm	155
OTH	left	3
OTH	breakfast	7
OTH	hungry	2
OTH	usually	5
OTH	eat	16
OTH	cookies	39
OTH	shh	9
OTH	meow	9
OTH	puppys	4
OTH	calf	6
OTH	growing	4
OTH	Mother's	1
OTH	Mother	1
OTH	swims	4
OTH	ducklings	4
OTH	wonderful	4
OTH	hoo+hoo	2
OTH	owlets	6
OTH	piglets	3
OTH	hippity+hop	4
OTH	bear	5
OTH	back+pack	3
OTH	shut	3
OTH	whoopsadaisy	5
TRG	goes	4
TRG	weasel	2
OTH	stay	5
TRG	uh	4298
OTH	dear	1
OTH	alright	17
TRG	handle	6
TRG	it	40
OTH	turning	9
TRG	I	64
OTH	gee	2
OTH	neat	4
OTH	pictures	56
TRG	that's	18
TRG	toy	100
TRG	jack+in+the+box	25
OTH	sing	5
OTH	chased	2
TRG	how	2
OTH	googly	3
TRG	him	3
OTH	whoops	3
TRG	there	27
TRG	done	4
OTH	reminds	2
OTH	who	14
OTH	Christmas	2
OTH	Santa Claus	2
OTH	yet	5
OTH	surprised	2
OTH	from	6
OTH	touching	2
OTH	many	3
OTH	it'll	10
OTH	itself	2
OTH	stars	1
OTH	apples	3
OTH	picking	2
OTH	boing boing boing boing boing	1
OTH	boing boing	1
OTH	inside	8
OTH	guess	1
OTH	far	4
TRG	other	5
OTH	rolls	2
TRG	roll	1
OTH	ugh	3
OTH	yourself	5
TRG	towel	5
TRG	peekaboo	6
OTH	drying	1
OTH	peek	1
TRG	doll	2
OTH	PCI	39
OTH	done	10
TRG	there's	5
OTH	find	7
OTH	sort	4
TRG	something	2
TRG	inside	1
TRG	get	8
TRG	not	10
TRG	quite	1
OTH	quite	1
TRG	it's	11
TRG	contents	5
TRG	funny	1
OTH	faces	1
OTH	watching	1
TRG	turkey	1
OTH	turkey	5
OTH	tracing	8
OTH	eye	6
OTH	legs	15
OTH	feathers	5
OTH	cute	2
TRG	let's	8
TRG	them	2
TRG	drawing	35
OTH	pile	11
TRG	broken	1
OTH	ours	1
OTH	circles	3
TRG	make	16
TRG	circle	1
OTH	than	6
OTH	observation	63
TRG	try	1
OTH	near	6
OTH	trade	1
TRG	need	4
OTH	starting	1
OTH	rainbow	1
OTH	sky	2
OTH	lots	3
OTH	people	25
OTH	there're	1
TRG	CHI's	2
OTH	thanks	1
OTH	knee	1
OTH	(wh)oopsadaisy	2
OTH	rolled	1
OTH	we've	1
OTH	bless	1
TRG	morning	2
TRG	noon	1
TRG	night	1
TRG	]	4
OTH	noon	1
OTH	night	1
OTH	jumping	2
OTH	called	11
OTH	flowers	7
OTH	you've	4
TRG	owls	2
OTH	missed	2
TRG	whoa	3
OTH	gentle	1
TRG	eyes	3
OTH	jack-in-the-box	5
TRG	football	1
OTH	Forbidden	14
OTH	Object	14
OTH	task	14
OTH	turns	2
OTH	after	4
OTH	reason	1
OTH	flings	1
OTH	hundred	2
OTH	worse	4
OTH	cushion	2
OTH	peekaboo+	7
OTH	cloth	49
OTH	whoa	4
OTH	peek-a-boo	16
TRG	boo	3
OTH	allrighty	1
OTH	circle	5
OTH	yellow	1
TRG	meow	1
TRG	arf arf	1
TRG	arf	1
TRG	arf arf arf arf	1
OTH	pig	2
TRG	oink	2
OTH	oink+oink	2
OTH	oink	2
TRG	nice	2
TRG	play	8
TRG	rabbit	1
OTH	rabbit	40
TRG	crib	1
OTH	crib	1
TRG	emem	1
OTH	pillow	2
TRG	hmm	35
TRG	brushing	1
TRG	his	4
TRG	teeth	2
OTH	brushes	1
OTH	teeth	6
TRG	wash	1
OTH	washes	1
TRG	don't	16
TRG	know	11
OTH	eating	4
OTH	riding	1
TRG	raincoat	1
OTH	raincoat	1
OTH	feet	1
TRG	socks	1
TRG	shoes	2
OTH	socks	2
OTH	dressed	1
OTH	cereal	2
OTH	Cheerios	1
TRG	cereal	1
OTH	toast	4
TRG	butter	2
OTH	kids	2
OTH	daddy's	1
TRG	moon	1
TRG	too	7
OTH	bottle	13
OTH	puppets	34
TRG	puppet	40
OTH	puppet	222
OTH	Cookie Monster	13
OTH	which	11
OTH	Mister	1
OTH	Bird	1
TRG	Cookie Monster	5
OTH	eats	1
TRG	can	13
TRG	use	1
OTH	bawk bawk bawk bawk bawk bawk	1
OTH	hello	6
TRG	another	18
OTH	carry	2
TRG	what	8
TRG	here's	4
TRG	for	7
TRG	I'm	4
TRG	going	11
TRG	saw	27
OTH	power	4
TRG	just	2
TRG	like	17
TRG	could	4
TRG	has	5
OTH	pushes	2
OTH	makes	16
TRG	pushing	1
TRG	right	15
TRG	they	5
OTH	pushing	1
OTH	meant	1
OTH	understand	1
OTH	either	3
TRG	PCI	10
OTH	final	1
TRG	why	2
OTH	rule	1
TRG	away	1
TRG	can't	3
TRG	carry	1
TRG	house	25
TRG	thanks	1
TRG	people	22
OTH	mmm	533
TRG	two	4
TRG	four	2
OTH	figure	3
TRG	eating	2
TRG	where's	5
TRG	building	1
TRG	all+done	1
TRG	next	3
OTH	yup	7
OTH	pail	1
TRG	where	1
OTH	wherever	1
TRG	behind	5
TRG	nobody	1
OTH	nobody	1
OTH	unclear	4
OTH	pretend	7
TRG	supper	2
OTH	mommy	7
OTH	character	59
TRG	mommy	1
OTH	beginning	1
OTH	whole	5
OTH	Franny	1
OTH	bathrobe	2
OTH	curtains	1
TRG	Mr	1
TRG	Sun	1
OTH	Mr	1
OTH	Sun	1
OTH	bug's	1
OTH	brush	5
OTH	wash	3
OTH	hairbrush	2
OTH	glass	1
OTH	soap	3
OTH	comb	1
OTH	dress	3
OTH	myself	3
OTH	outdoors	3
OTH	seesaw	2
OTH	daddy	1
OTH	reads	3
TRG	nighttime	1
TRG	now	3
OTH	reach	2
OTH	new	6
TRG	froggie	1
OTH	froggie	1
TRG	look+it	1
TRG	Sesame	1
TRG	street	1
OTH	Sesame	1
OTH	street	1
OTH	chi	12
OTH	Goldie	2
OTH	Goldie bird	2
OTH	Goldie Bird	2
TRG	birdie+bird	1
TRG	Big Bird	1
OTH	Big Bird	2
TRG	ow	11
OTH	kissing	1
TRG	Goldie	8
TRG	Cookie Mons	1
OTH	milk	5
TRG	cookies	3
OTH	goodbye	1
TRG	eat	6
TRG	hey	7
TRG	three	1
TRG	five	3
TRG	color	14
OTH	Chrissy's	1
TRG	your	3
TRG	line	4
OTH	round	3
OTH	beautiful	2
OTH	yours	7
OTH	lines	1
TRG	nope	5
TRG	coloring	8
TRG	abcs	1
TRG	yep	3
TRG	those	5
OTH	hiding	1
TRG	wrapper	5
OTH	wrapper	11
OTH	needs	2
OTH	its	4
OTH	cold	1
TRG	so	5
TRG	doing	3
TRG	my	9
TRG	after	1
TRG	didn't	1
TRG	toys	3
OTH	wowie	1
OTH	Fisher Price	3
OTH	doorbell	10
TRG	who's	2
TRG	beds	1
OTH	beds	14
TRG	then	1
OTH	kitchen	6
TRG	outside	1
TRG	way	2
TRG	guy	2
OTH	belongs	1
OTH	driveway	1
TRG	said	1
OTH	supper	2
TRG	stove	3
OTH	stove	3
OTH	fireplace	1
TRG	fire	1
OTH	bedtime	1
OTH	father	1
OTH	whatever	4
TRG	boxes	1
TRG	ahhah	2
OTH	exactly	2
TRG	Frannie	1
OTH	fast	4
OTH	shape	1
OTH	same	22
OTH	strong	1
OTH	presents	1
OTH	parrot	2
OTH	parrots	1
OTH	scaring	1
TRG	except	1
OTH	strange	1
TRG	yup	2
TRG	things	1
OTH	space	5
TRG	got	2
TRG	orange	1
TRG	mouth	1
OTH	confusing	1
OTH	wasn't	2
TRG	about	1
OTH	banana	1
OTH	Chiquita	1
OTH	Banana	1
OTH	fancy	1
OTH	bigger	3
TRG	bigger	1
OTH	hmhmm	2
TRG	some	1
OTH	such	1
OTH	almost	1
OTH	notice	1
TRG	lips	7
TRG	she	4
TRG	would	1
OTH	lips	13
OTH	interesting	1
TRG	singing	32
TRG	opened	1
TRG	they're	1
OTH	own	1
OTH	familiar	1
OTH	anybody	1
OTH	everybody	1
OTH	rings	1
OTH	chairs	4
OTH	Maude	1
TRG	Maude's	1
TRG	table	7
TRG	seat	3
TRG	guys	1
OTH	furniture	1
OTH	upset	2
TRG	person	19
OTH	sideways	1
TRG	he's	3
TRG	getting	1
TRG	angry	2
TRG	woofwoof	2
OTH	problem	2
TRG	reach	1
TRG	chairs	2
OTH	kicking	1
TRG	who	1
TRG	took	1
TRG	believe	2
TRG	own	1
TRG	if	3
TRG	think	1
TRG	doggys	1
TRG	knock	2
TRG	maybe	1
TRG	hiding	2
TRG	Maude	1
TRG	please	2
OTH	closer	1
TRG	tired	2
OTH	dinner	2
TRG	dinner	1
TRG	Mama	2
OTH	beside	8
TRG	sitting	10
OTH	comfortable	1
OTH	am	3
OTH	Frannie	1
TRG	pillow	1
TRG	block	1
OTH	sun	3
TRG	soap	1
OTH	toothpaste	1
TRG	toothpaste	1
TRG	brush	2
OTH	toothbrush	1
TRG	light	1
OTH	light	1
OTH	underwear	1
OTH	clothes	3
OTH	wears	1
TRG	sock	1
TRG	clothes	1
TRG	clock	6
OTH	clock	1
